country_alpha,country,respno,rawidentity,dv_identity,region,age,gender,ethndom,employment,educ,poltransform,econtransform,socialtransform,colyears,colpower,colpopulation,coastal,loggdp1980,loggdp2013,conflictyears,democ2013
35,ZIM,ZIM0926,5,1,EA,84,0,0,0,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0927,5,1,EA,40,1,1,0,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0928,1,0,EA,52,1,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0929,2,0,EA,31,0,0,2,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0930,5,1,EA,45,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0931,5,1,EA,31,1,1,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0932,5,1,EA,18,0,1,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0933,5,1,EA,20,1,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0934,3,0,EA,39,0,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0935,2,0,EA,33,1,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0936,4,1,EA,25,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0938,5,1,EA,19,1,1,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0939,5,1,EA,27,0,1,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0940,5,1,EA,65,1,1,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0941,5,1,EA,20,1,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0942,2,0,EA,58,0,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0943,2,0,EA,42,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0944,5,1,EA,26,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0945,5,1,EA,22,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0946,5,1,EA,29,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0947,2,0,EA,19,1,0,0,0,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0948,5,1,EA,31,0,0,0,0,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0949,3,0,EA,20,1,0,1,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0950,5,1,EA,24,0,1,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0951,2,0,EA,34,0,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0952,5,1,EA,24,1,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0953,3,0,EA,22,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0954,2,0,EA,32,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0955,2,0,EA,23,0,0,1,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0956,5,1,EA,19,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0957,3,0,EA,19,0,0,2,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0958,4,1,EA,55,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0959,2,0,EA,43,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0960,5,1,EA,41,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0961,5,1,EA,52,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0962,3,0,EA,32,1,1,2,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0963,3,0,EA,29,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0964,3,0,EA,31,1,1,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0965,3,0,EA,62,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0966,3,0,EA,36,1,1,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0967,5,1,EA,52,0,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0968,5,1,EA,23,1,1,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0969,3,0,EA,49,1,1,1,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0970,2,0,EA,29,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0971,5,1,EA,70,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0972,5,1,EA,63,0,0,1,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0973,3,0,EA,18,1,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0974,3,0,EA,23,0,1,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0975,3,0,EA,73,0,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0976,3,0,EA,68,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0977,3,0,EA,61,0,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0978,3,0,EA,35,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0979,3,0,EA,80,0,1,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0980,5,1,EA,26,1,1,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0981,3,0,EA,24,0,1,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0982,3,0,EA,69,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0983,3,0,EA,29,0,1,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0984,3,0,EA,29,1,1,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0985,5,1,EA,43,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0986,5,1,EA,52,0,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0987,4,1,EA,51,0,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0988,5,1,EA,41,1,1,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0989,4,1,EA,54,0,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0990,5,1,EA,63,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0991,4,1,EA,45,1,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0992,5,1,EA,86,1,0,0,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0993,5,1,EA,21,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0994,3,0,EA,43,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0995,5,1,EA,54,0,0,3,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0996,4,1,EA,94,1,0,0,0,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0997,5,1,EA,68,1,0,1,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0998,3,0,EA,19,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM0999,4,1,EA,45,1,1,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1000,4,1,EA,26,0,1,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1001,4,1,EA,62,1,0,0,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1002,4,1,EA,50,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1003,5,1,EA,52,0,0,0,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1004,4,1,EA,41,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1005,3,0,EA,59,0,0,0,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1006,5,1,EA,29,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1007,1,0,EA,52,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1008,1,0,EA,24,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1009,4,1,EA,26,1,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1010,3,0,EA,63,1,0,3,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1011,5,1,EA,32,0,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1012,1,0,EA,35,0,0,1,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1013,5,1,EA,73,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1014,3,0,EA,63,1,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1015,4,1,EA,21,0,0,1,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1016,4,1,EA,36,0,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1017,3,0,EA,53,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1018,3,0,EA,58,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1019,5,1,EA,72,1,1,0,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1020,2,0,EA,47,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1021,2,0,EA,44,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1022,5,1,EA,60,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1023,4,1,EA,27,1,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1024,4,1,EA,24,0,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1025,4,1,EA,31,1,1,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1026,5,1,EA,67,0,1,2,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1027,5,1,EA,50,1,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1028,2,0,EA,67,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1029,5,1,EA,35,1,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1030,3,0,EA,41,0,1,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1031,4,1,EA,56,0,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1032,4,1,EA,45,1,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1033,5,1,EA,40,1,1,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1034,5,1,EA,50,1,0,0,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1035,5,1,EA,47,0,1,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1036,4,1,EA,36,0,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1037,4,1,EA,34,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1038,5,1,EA,38,1,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1039,5,1,EA,74,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1040,5,1,EA,36,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1041,5,1,EA,91,1,0,0,0,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1042,1,0,EA,42,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1043,5,1,EA,26,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1044,3,0,EA,24,1,0,1,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1045,4,1,EA,30,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1046,5,1,EA,22,1,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1047,5,1,EA,68,0,0,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1048,4,1,EA,45,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1049,1,0,EA,22,1,0,0,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1050,5,1,EA,32,0,0,1,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1051,2,0,EA,35,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1052,5,1,EA,40,1,0,0,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1053,5,1,EA,29,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1054,5,1,EA,27,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1055,5,1,EA,31,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1056,5,1,EA,31,0,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1057,3,0,EA,21,1,0,2,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1058,5,1,EA,28,0,0,3,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1059,3,0,EA,68,1,1,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1060,3,0,EA,23,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1061,4,1,EA,26,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1062,4,1,EA,28,0,1,0,8,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1063,5,1,EA,19,0,0,1,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1064,5,1,EA,46,1,1,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1065,5,1,EA,40,0,0,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1066,3,0,EA,25,1,0,3,8,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1067,3,0,EA,30,1,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1068,2,0,EA,46,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1069,5,1,EA,38,1,0,0,9,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1070,5,1,EA,36,0,1,3,8,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1071,2,0,EA,20,0,0,0,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1072,3,0,EA,57,1,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1073,5,1,EA,51,0,0,0,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1074,4,1,EA,40,1,1,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1075,3,0,EA,37,0,0,3,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1076,2,0,EA,40,1,0,3,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1077,4,1,EA,40,1,0,3,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1078,3,0,EA,36,1,0,0,0,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1079,3,0,EA,48,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1080,4,1,EA,52,0,1,3,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1081,5,1,EA,43,1,0,3,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1082,4,1,EA,33,0,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1083,3,0,EA,33,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1084,2,0,EA,42,0,0,3,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1085,5,1,EA,44,0,1,0,0,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1086,3,0,EA,38,1,0,0,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1087,2,0,EA,39,1,0,2,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1088,2,0,EA,19,0,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1089,5,1,EA,60,0,0,3,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1090,5,1,EA,35,1,0,3,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1091,3,0,EA,30,0,0,3,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1092,3,0,EA,44,1,0,3,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1093,4,1,EA,24,1,1,1,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1094,3,0,EA,26,0,1,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1095,4,1,EA,42,0,0,3,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1096,3,0,EA,32,1,0,0,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1097,5,1,EA,45,1,1,2,3,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1098,5,1,EA,30,0,0,3,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1099,3,0,EA,52,1,1,3,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1100,3,0,EA,41,0,1,3,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1101,5,1,EA,30,0,1,1,2,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1102,3,0,EA,24,1,1,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1103,3,0,EA,29,1,0,2,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1104,3,0,EA,45,0,1,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1105,5,1,EA,35,1,0,3,8,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1106,5,1,EA,26,0,0,2,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1107,3,0,EA,29,0,0,2,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1108,2,0,EA,19,1,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1109,2,0,EA,24,1,0,1,7,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1110,5,1,EA,24,0,0,3,8,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1111,5,1,EA,27,0,0,1,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1112,3,0,EA,25,1,1,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1113,3,0,EA,41,1,1,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1114,3,0,EA,19,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1115,1,0,EA,32,0,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1116,3,0,EA,40,1,0,0,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1117,4,1,EA,43,1,0,2,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1118,3,0,EA,41,0,0,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1119,5,1,EA,38,0,0,3,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1120,3,0,EA,44,1,0,0,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1121,3,0,EA,56,0,0,3,9,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1122,2,0,EA,24,1,0,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1123,1,0,EA,25,0,1,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1124,3,0,EA,77,1,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1125,2,0,EA,34,1,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1126,3,0,EA,25,0,0,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1127,3,0,EA,36,1,0,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1128,5,1,EA,35,0,0,3,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1129,5,1,EA,18,1,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1130,3,0,EA,68,0,0,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1131,3,0,EA,30,1,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1132,3,0,EA,20,0,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1133,3,0,EA,26,1,0,2,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1134,3,0,EA,23,0,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1135,3,0,EA,51,1,0,2,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1136,5,1,EA,40,0,0,3,7,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1137,3,0,EA,72,1,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1138,2,0,EA,33,0,0,2,6,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1139,3,0,EA,24,0,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1140,1,0,EA,29,1,1,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1141,4,1,EA,23,0,0,1,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1142,4,1,EA,30,1,1,0,5,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
35,ZIM,ZIM1143,3,0,EA,55,0,0,0,4,79,86,81,92,UK,2,0,6.853686701,7.250186731,13,0.286
